10008597271,1638574474,真是娱乐至死，资本玩弄人类，看来头号玩家属于是未来警醒片了，现在都有把游戏称为精神鸦片的，元宇宙这种虚拟现实模式出来后是不是会像《上载人生》一样，你作为有血有肉的人都不太能够控制自己的欲望，容易被蛊惑，被引诱冲动消费，到了真正资本创造的虚拟世界，难道来这世上就为了成为一趟数据？不知有人是否还记得qq号你只有使用权之类的话，到了元宇宙你把心血全倾注到虚拟之中，但你也只有使用权，元宇宙的《圣经》，由资本书写，你连祈祷都没用。,白不依
4698327992,1630947068,[思考]资本没有新东西可以炒就炒概念吗。反正只要炒总有既得利益群体和韭菜群体。,我有毒
4792642807,1632708626,吹得这个元宇宙还不如贾老板造车靠谱呢,椎名暮青
9961355425,1637331950,元宇宙不生产物质，只能加工物质，只能把原本一毛钱的东西加工成一百万，然而本质还是氢氦铝铍硼，人类的未来在星空，在宇宙，在宇宙之外的的无尽永恒，而不是局限在一个蓝色的星球里疯狂内卷。当你的价值只剩下一个归属于电子公司的游戏账号的时候，你生存的意义无非就是让你的ID被压榨出更多价值，仅此而已。​,艾小琳eileen
10043831042,1642856226,倒不一定非得是氢氦锂铍硼。试想一下，技术条件到位了，可以尝试在虚拟世界里，配合超级AI从重建物理规则开始构造无数的世界，见识存在的无限可能也是一种乐事。,Escaper
4698974228,1631074571,kirito：这个我熟，不就是没有退出按钮嘛[滑稽],Essence
4792923131,1632754913,净TM扯淡吹，一个和现实世界无关的角色扮演[飙泪笑],郁罗森
10037485462,1642265464,精辟,麦子小小猫
9941341110,1635474095,就是角色扮演游戏,不在读程序员熊吉
9962377609,1637465341,记得以前的科幻电影喜欢把时间设定在2020年，结果真到了2020，一点也不科幻。科技没啥突破,hdjsjdjj
9948232877,1636119437,元宇宙利好白酒股，不喝高了一般人进不去这什么狗屁宇宙。[思考],副球级领导干部
10086587018,1647155972,[飙泪笑][飙泪笑][飙泪笑],Aegean
10019452623,1639732058,    “元宇宙”到底是个啥？官方概念我就不赘述了，相信感兴趣的朋友都知道个七七八八了，这事儿我也没办法具体落实，因为它到现在都没一个确切的定义。不过，这个源于科幻小说《雪崩》的未来概念，倒是激起了不小的浪花，给好多大厂忙叨够呛，互联网巨头Facebook甚至“更名改姓”为Meta，可想而知“元宇宙”的威力有多大！<br>    “元宇宙”究竟是泡沫还是真实的未来？我这个问题，大大小小也参与了不少业内峰会，接受了很多采访，与很多国内外同仁共同探讨“元宇宙”产业的发展新趋势。此处不是凡尔赛，毕竟现在蹭“元宇宙”热度的商家太多了，铆劲儿注册“元宇宙”商标的大有人在，而我们一直在做的事情，在这次“元宇宙”的大潮中可谓是稳扎稳打，这跟我们九年深耕行业的经验是离不开的，毕竟当大潮退去，谁在“裸泳”一目了然。<br>      大家目前进入“元宇宙”的方式，是通过计算机产生人的五感，哪五感呢？就是视觉、听觉、嗅觉、触觉和前庭，这就需要一家公司掌握关键技术，打造出能给人实现五感的入口型设备。说句掏心窝子的话，大家如果真要投身“元宇宙”这个行业，建议大家要么围绕关键技术使劲儿，要么在能实现五感的设备上做自己的内容，这才能不做无用功，过个十年二十年再回头看，当初费这么大劲儿做这事儿也值当了，你说对吧。<br>      我们目前在元宇宙的虚拟世界中，能让人获得五感的技术已基本建设完毕了，除了之前跟大家总提到的精确定位，还有机器人的力回馈、万向跑步机技术，无论“元宇宙”这玩意到底是个啥，我们都用实际成果证明自己不是在纸上谈兵。并且未来呢，我们也会继续打磨技术，打磨产品，用自己的付出为数字经济持续注入新的力量，再一次打开一个窗口，让世界好好看看这一切都是Made in China！<br>    感兴趣的朋友，欢迎一起讨论哈，We are family！哈哈，一起为国争光吧！[大笑],华哥的电竞2.0
10018841434,1639732456,良心答主，回复的很详细[赞同],ratehop
4708492056,1631715906,大家入场元宇宙要慎重，不少国内外的山寨盘子会出来割韭菜，以MSF山寨元宇宙的盘子为例，重项目起盘就开始欠制作方的钱，该盘子的公司并无资金去支持元宇宙世界的运转，自称区块链，其实就是服务器云端，肉借助炒区块链的概念收割韭菜，实则挂羊头卖狗，一定要慎重 慎重 慎重,qweqwe123
4700107047,1631118842,”16K以上的720°高清影像、180Hz以上的刷新率、5ms以下的延时“ 算力大概是3090的50倍。嗯。。,风鹰侠
4704555438,1631530026,用电脑显示屏来达到沉浸式体验吗[好奇],猫鼬小奇
4705127676,1631543765,华为的VRglass啊，晶格效应已经不是很明显了,汪汪汪
9947796025,1636025141,所以元宇宙有什么用？你是不用吃饭，还是不用工作？,范范
9957657304,1636960754,元宇宙有什么意义呢，我一直不理解头号玩家那种玩意儿有什么意义,简单大闲人
10015137563,1639359415,现实生活中的输家里可以在这里重来N次。,掠影修竹
10233940463,1659223734,可以用来做教育，那就有价值了,hhhkakaka
9960422041,1637225885,即便真的能实现，我也不想进去，现在的网络里那么多的垃圾就觉得挺麻烦了，进入元宇宙那垃圾更多了。,孟秋·拾肆
9958725317,1637137407,资本，总是能精准无误的收割一些无脑韭菜。,蒋小鱼
4791559783,1632594550,这是哪个商人在看完一号玩家和失控玩家后的天马行空吧，估计又和区块链一样风声大雨点小最后就剩个虚拟钞币,Redst0ne
9958873551,1637143612,国内厂商好游戏都做不明白，还元宇宙呢。,时间马赛克
9960528003,1637316603,美帝的飞机军舰开过来时，我们要靠元宇宙跟他们打？[飙泪笑],Herry
4700993537,1631152907,庄生晓梦迷蝴蝶，望帝春心托杜鹃,燕子foreverfly
4700450731,1631095804,另立中央概念股,loveshine
9947932219,1636103061,不懂就问，精力都投入元宇宙了，还需不需要吃饭拉屎[口罩],东门土狗
10014905257,1639359510,变成黑客帝国那样，代价是自己成为电池。,掠影修竹
9965938308,1637732862,买点元宇宙的币 游戏币 以后一定会吃一波红利，不要贪 几十倍百倍就够了。不要堵身价，去买，买还没上交易所的，买项目方真的还在搞事情的。你会感谢我的,南山树下
10015556225,1639359593,关键是买哪家的？各家都说自己是正宗,掠影修竹
10299579487,1664102742,元宇宙的货币一定要和区块链挂钩，不然就是假的,Vain
9958841494,1637135908,如果我们目前所处的宇宙  就是元宇宙呢？[捂嘴],三金三石
4716563594,1632396913,三体第一部的三体游戏是不是一种元宇宙？,桂花蛋黄黄
10040483283,1642577883,接近，做不到无时无刻可以上线,kahnyao
9933571640,1635475292,是,不在读程序员熊吉
4699242020,1631084003,炒概念...诶...就炒,知乎用户z8KQcZ
9953251958,1636546361,说到底，人还是要吃饭，毕竟我们都是生物，就算这个世界真的有了这玩意儿，该上班上班，该吃饭吃饭，vr版的模拟人生罢了。,爱竞逐镜花那美丽
10009989004,1638770474,mmp现在的人已经都越来越不像人了，再整些虚拟的东西出来，这个世界更混乱了，好好踏踏实实生活不好吗，现在的人幸福指数都快没有了。人生就这短短几十年，折腾来折腾去有意思吗？,小E界L
10030921123,1641558369,笑死 说得对,一只小可爱
10157360571,1652800546,"自己经过半年的沉淀思考，更新下目前的认知。方便各位参考下个人如何参与到这波元宇宙的浪潮当中去。<br><p><br></p><br>目前的这波热炒和5年前的炒币、炒区块链最明显的区别是这波是由Facebook\google\国内则是字节、百度等企业驱动的。 原因是算力、硬件可能突然到达了拐点、加上疫情三年促使人一下子开始加速被迫进入的线上沟通， 元宇宙这个时候其实恰好满足了不同地区的人，在不同时空，创造出一种现场沉浸式体验的解决方案。虽然产品还没成型，但在疫情时期大家很容易理解。<br><p><br></p><br>目前主要参与的企业要几种类型：<br>1.互联网大厂、他们不得不参与，就好比他们害怕错过10年前的移动互联网<br>2.大厂离职员工或中高层创业，他们看到了2000年混沌初开时期的互联网，如果不在中年危机搏一把，人生也就这样了。赔率足够高<br>3.各行业的头部企业，他们反正每年也要花上千万的营销费，做个NFT正好捕抓到了新生代人群，两全其美<br>4.各行业的尾部企业，以前主营业务不强，什么火，追什么。以前蹭P2P,后来蹭区块链，后来蹭比特币，最近蹭元宇宙<br>5.皮包公司及传销组织。这个不细说了，替大妈们捏一把汗<br><p><br></p><br>对于个人而言：<br>不要盲目的排斥这个机会 也盲目的冲进去这个领域。<br>元宇宙应该是大大趋势 但也不会明年到来。<br>正确的姿势是 补充好基础知识 最好把现有的工作业务看能不能和元宇宙结合起来。<br><p><br></p><br>目前看来，最赚钱的就是那些买元宇宙网课的，收割了一波，哈哈哈",区块投研DAO
4701303430,1631211852,这东西不就是当年《星际公民》概念的加强版吗，问题是人家用了九年时间开发都还没完成。“元宇宙”这东西要完成，需要的时间肯定更长。问题是中国的互联网公司有哪一家敢投入大量资金和时间来做呢[思考],世外探员
9926849970,1635474395,统一标准就能吵到死。而且别的公司凭什么听你公司的。说白了，就是VR网游，谁做得好玩谁的。,不在读程序员熊吉
4705163042,1631464373,这是类似互联网的概念，提供的是一个平台，不会是某一家公司做的，构建统一标准，然后互联网公司负责添砖加瓦就行了，形成不同功能的元宇宙,天啊
10023282989,1640589892,是不是残疾人到元宇宙就是健康的状态了[好奇],一块红糖年糕
10021664876,1639961171,2018年的头号玩家，AR/VR到现在还马赛克呢，就要应用到元宇宙？那么多钱怎么不先把AR/VR清晰度，延迟问题解决呢？<br><br>就是炒不动了，拿个别的概念继续炒，继续割呗[飙泪笑],一TRON一
9962952204,1637539489,务虚害人，实干兴邦，又是个网络游戏，看看现在的小孩都已经离不开手机了，照这个发展人类终将灭亡,rex.wu
9958934292,1637164055,那黑客不就无敌了？,句号
4690328840,1630383053,区块链？就是骗人的玩意,接收信息
9954652117,1636788788,区块链早就落地了，不难，需求很旺盛。,沉默的青蛙
4693462133,1630557016,也许我们就生活在虚拟世界里，我们的存在本身就是一场骗局,大牛叔叔
9962258833,1637450209,现在鼓吹的我都怀疑是我理解错了，连个美妆也出来搞元宇宙，我就不明白跟元宇宙有啥关系,海澄
10086970180,1647155748,试妆，和大牌试鞋一样,Aegean
9960357643,1637215387,这概念搞得人很不舒服，用来做正事还可以，但要做到普及对人类真是一种打击。,TracyWannaKnow
9955852747,1636898643,说白了 资本在背后推波助澜 炒作狂吹  吸引韭菜入局 割韭菜,Boss谭
4706842700,1631592275,VR啥时候普及？[doge],爱吃鱼的幸运猫
10148565438,1652074606,早上抽签买盲盒59元，下午5点卖出2449元，你说这叫我怎么不信？不入场？,知乎用户DKFK9z
10066831616,1645490201,这个元宇宙和90年代的互联网有啥区别？,周民
10036156924,1642055833,我只想大声呼喊：别搞了，自然万岁！！！,持续做梦
4689947735,1630400189,想问 《三体》里的三体游戏算不算元宇宙,RRiley
4785895498,1632488262,不算，但是他的技术可以搞元宇宙，规则才是限制元宇宙发展的原因,乱力怪神
4694336963,1630639900,应该算吧,52Hz
10023685611,1640703725,就算现目前处于炒作阶段，至少概念兴起，人们有这个意识，开始期待。并且有人在这方面去努力，未来实现也不是不可能吧[doge]让我们拭目以待，待不见就算了，我下辈子再待[撇嘴],小赖
4699695579,1631148829,都去玩游戏了谁做工谁生孩子，怎么感觉成瘾性不符合政策,故无聊
4704181889,1631416609,这个倒不是没办法解决，比如你接入元宇宙就要上传共享一部分大脑算力，这部分算力就算你为大家做贡献了。<br><br>当然现在肯定是技术不允许的，我看来现在所谓元宇宙的任何低配版技术都没法实现……,Dawn
9943170843,1635597430,那不就是黑客帝国了吗,煮不烂
4710439818,1631865265,我还以为是什么新技术赋能呢，就这？资本讲故事能力越来越不行了,咚咚咚
4811184118,1634285345,"元宇宙这种投机者利用科学收割韭菜的勾当,与现实生活中利用人们善心行骗无异;<br><br>投机者不放过一片净土,荼毒科学,恶臭之极;<br><p><br></p><br>---------------------我是分隔线---------------------<br><p><br></p><br>想像一下,你带着少数几个学生,在安静的教学生弹琴的夜晚;<br><br>突然一堆人围过来,围成圈玩击鼓传花的游戏,大家叫喊着,弹的好! 弹的妙! 甚至有人看到流星起哄着星星都在为琴音不自觉放下身段;这个击鼓传花的游戏参与者越来越多,圈越围越大,但他们并不是音乐爱好者,也不是琴技参与者;<br><br>你还在弹着自己的琴,甚至有人过来向你学琴,看起来一片繁荣,对音乐事业都有很大助力似的;<br><br>最终,曲未终,人却散这游戏突然就结束了,也许是从第一波不愿意玩的人离场开始,这零和游戏瞬间崩塌,游戏最终被炸的那批人,开始恶骂琴声难听,是你弹琴太精导致了这一切,他们甚至认为是你卷走了他们的钱;<br><br>从此,不仅过来向你学琴的人撤走了,你原本就有的学生也因为所有人对琴的唱衰而撤走了;<br><br>从始至终,你只是想弹好琴,教好你的学生弹琴,但最终你什么都没得到,这些恶毒的投机者利用你的琴音,利用音乐带给人们的美好,把这些全变成了钱,然后钱都装进了他们的口袋;<br><br>你被家人朋友嫌弃,只好将琴藏起,从此世间再无琴;",jiaxiaogang
4699906537,1631147630,那么问题来了，我们现在会不会已经是虚拟的了呢？,张雷
10015434926,1639343024,你割自己一刀试试[捂脸] ,小狗
4706901861,1631595245,"元宇宙的概念到实际落地需要底层硬件+AI+区块链来实现.....<br>其中的一些疑问❓<br>1.网络层的基础建设跟不上，5g－6g能否满足还是未知，跨区域如何解决。<br>2.感知系统的传感器精确度,生物识别，底层硬件+算法很难普及<br>3.光学系统还没有达到满足实际需求<br>4.图形渲染分布式技术还没有成熟<br>以上这些近几年能发展到什么程度，",Simon001
4813765694,1634545544,近几年？ 就失控玩家里面的那种 效果。一百年时间能达到就不错了,宇宙第一猛男
9945414081,1635754555,那有太多的技术要攻克了,不在读程序员熊吉
4706544406,1631586209,说实在这就是一种投机，先入的成本低，看能否经得住诱惑，及时撤退，后入的恐成接盘侠，风险高，主要的还是看谁背书，大公司或者国家背书，跑路的概率低，而且这些前提都是介于5G的基础之上，现在主要是元宇宙游戏会成为主流，其实元宇宙就是在打造私域王国罢了。,缘见ACG
9960942716,1637316100,不能先把芯片的事解决完再吹牛逼吗？,之前说过了
9948394068,1636095266,目前来看是一个虚拟现实的社交平台，可以通过vr进入互动，会加入一些生活或者娱乐场景，比如和朋友游戏互动，虚拟世界上映电影，演出，3D购物场景等。优势在于整合和沉浸感，可以无缝切换场景而无需切换APP。发展的话就是场景越做越大越真实，应用场景越多，形成虚拟世界文化。代替了现在刷手机，那时候可能就是人人带上vr刷元宇宙，你可以看3d真人小姐姐跳舞，也可以看新闻去到案发现场，甚至在NBA的赛场上或者游戏比赛中身临其境。哇！这些都是现有技术可实现的，他没那么神乎其神，但足够大家去憧憬。,风格融合
4810972060,1634265926,顶级奶头乐[捂脸],Franz Chang
9957065629,1636950447,那就不是奶头乐了。,krlipl
9950315243,1636292066,hhhhhhhhh,南风
4704726389,1631507679,扎克伯格真为了技术？  完全就是为了概念炒股价,Xcccc
4700957275,1631237449,真的很扯。我也不希望我在有生之年能看到真正的元宇宙，我觉得当正常人挺好的。人妄想脱离肉体得以永生…最终导致的应该是人类自身的灭亡吧……,何越
9919921044,1635474469,脑机接口普及以后会灭亡的更快。因为没有星际探索的动力了。大家直接在脑机接口里爽完一辈子拉倒。,不在读程序员熊吉
4701521565,1631263291,人类难道永远不会灭亡嘛,长安一梦
4685639953,1630000725,前有盛大。  历史与实践证明超脱于现实世界太远的的事物是长久不了的，望有识之士一起讨论！,胡方杰
9963547605,1637570785,超脱现实世界太远，肯定需要生产力发展到一定程度，才能保证人类维持自身的生命体的前提下，有大量的时间沉静在虚拟世界中。,丁丁
4704152880,1631426685,技术层面上，就现在这算力，我真的怀疑能不能支撑这么大的数据运算[思考]，除非用量子计算机链接成分布式网络还有可行性。,阿尔萨斯的呼唤
4701700220,1631260159,不就是全息影像技术吗，美国80年代就有高等文明送给军方一种名为意识渗透器的装置，经过改造后可以像头盔一样戴在头上，然后进入全息影像的虚拟世界互动。但由于科技太过超前过早普及会引起大众的恐慌和犯罪，最后决定2060年后才能公布并普及,王有先
4701374203,1631263215,不是。你这段话的资料哪里看的。感觉很离谱啊[捂脸],长安一梦
4702333478,1631328987,天马行空,汤三藏
4692011131,1630516691,吐了,海贼王草帽
9948780430,1636103864,原来这就是元(奶)宇(头)宙(乐)吗？真是新奇呢,疾风亦有归途
4706518253,1631596951,看似远的东西，一旦技术和观念突破，很快就站在我们面前～～[思考],珊心尔意
4801970170,1633500163,技术都停滞几十年了还一瞬间。谈元宇宙，不如谈可控核聚变更现实,公子扬
9947873991,1635991125,智能手机只是应用的突破，不是理论的突破。现在的很多领域的基础理论还是几十年、甚至百年前的。按现在对元宇宙的畅想，如果要实现需要理论上的突破。,Chet-Liu
4702221203,1631240106,比马库斯的脑机联合都大,风尘
4701618267,1631292113,下个概念解决单元宇宙链共识同质化[思考]<br>各宇宙之间达成共识链接成多元宇宙<br>MASS封神,梁健
4700153737,1631082591,人类在元宇宙里面的数字分身，将会永生。----变成僵尸吗，太逗了，人都死了谁去元宇宙操作,卡拉哈里
